time;x;y;z;gforce
42.1630;-0.1641;-0.9224;0.0624;0.939
42.1700;-0.1758;-0.9850;0.1446;1.011
42.1800;-0.2697;-1.0085;0.1211;1.051
42.2280;-0.1798;-1.0046;0.1798;1.036
42.2340;-0.1524;-1.0085;0.2033;1.040
42.2360;-0.1055;-0.9107;0.1524;0.929
42.2380;-0.1211;-0.9342;0.1446;0.953
42.2410;-0.0977;-0.9615;0.1563;0.979
42.2420;-0.0899;-0.9890;0.1681;1.007
42.2510;-0.0664;-0.9459;0.1837;0.966
42.2640;-0.0468;-0.9772;0.2071;1.000
42.2760;-0.0820;-0.9929;0.2110;1.018
42.2800;-0.1290;-1.0007;0.2071;1.030
42.2950;-0.1719;-1.0123;0.1837;1.043
42.3000;-0.1563;-1.0085;0.2149;1.043
42.3130;-0.1172;-1.0007;0.2580;1.040
42.3200;-0.0820;-0.9890;0.2501;1.023
42.3640;-0.0508;-0.9694;0.2736;1.009
42.3670;-0.0547;-0.9577;0.2618;0.994
42.3700;-0.0859;-0.9382;0.2423;0.973
43.0040;-0.1055;-0.9655;0.2266;0.997
43.0060;-0.1133;-0.9538;0.2345;0.989
43.0080;-0.1407;-0.9733;0.2033;1.004
43.0100;-0.1329;-0.9694;0.1954;0.998
43.0120;-0.1016;-0.9967;0.2266;1.027
43.0140;-0.0899;-0.9811;0.2384;1.014
43.0160;-0.0859;-0.9811;0.2814;1.024
43.0180;-0.0859;-0.9772;0.3049;1.027
43.0210;-0.0624;-0.9772;0.3244;1.032
43.0280;-0.0468;-0.9694;0.3674;1.038
43.0300;-0.0468;-0.9655;0.4104;1.050
43.0320;-0.0156;-0.9498;0.3948;1.029
43.0340;0.3908;-0.5472;0.8599;1.092
43.0360;0.3791;-0.5042;0.8326;1.045
43.0410;0.3908;-0.4768;0.8365;1.039
43.0430;0.3440;-0.3869;0.8521;0.997
43.0600;0.3361;-0.3635;0.8443;0.979
43.0640;0.3908;-0.4183;0.9186;1.082
43.0760;0.4730;-0.4339;0.9030;1.108
43.0800;0.5433;-0.4104;0.8482;1.088
43.1290;0.5863;-0.3869;0.7896;1.057
43.1320;0.5823;-0.3908;0.7074;0.996
43.1360;0.5823;-0.3869;0.7036;0.992
43.1390;0.5746;-0.3674;0.7074;0.983
43.1410;0.5863;-0.3440;0.7192;0.990
43.1440;0.6098;-0.2814;0.7700;1.022
43.1540;0.5823;-0.3283;0.7505;1.005
43.2020;0.5355;-0.4143;0.7583;1.017
43.2060;0.4847;-0.4573;0.7270;0.986
43.2110;0.3713;-0.4730;0.6410;0.879
43.2130;0.4456;-0.3987;0.6528;0.885
43.2160;0.5042;-0.3127;0.6880;0.908
43.2200;0.5003;-0.2932;0.6918;0.903
43.2230;0.5159;-0.3088;0.6645;0.896
43.2330;0.5511;-0.2932;0.6918;0.932
43.2400;0.5277;-0.2071;0.6371;0.853
43.2520;0.5238;-0.4339;0.5746;0.890
43.3000;0.5590;-0.4416;0.6957;0.996
43.3090;0.5394;-0.3635;0.6137;0.894
43.3110;0.5355;-0.3400;0.6684;0.921
43.3150;0.5355;-0.3127;0.6723;0.915
43.3170;0.5511;-0.3127;0.7309;0.967
43.3200;0.5863;-0.3557;0.6645;0.955
43.3210;0.6254;-0.3479;0.6841;0.990
43.3330;0.6841;-0.3596;0.6997;1.043
43.3400;0.7153;-0.3831;0.6841;1.061
43.3550;0.7074;-0.3517;0.7036;1.058
43.3600;0.7349;-0.3517;0.7114;1.082
43.4210;0.7192;-0.3361;0.6997;1.058
43.4240;0.6254;-0.3165;0.7309;1.013
43.4260;0.4691;-0.3361;0.6645;0.880
43.4280;0.2423;-0.2853;0.7192;0.811
43.4360;-0.7896;-0.1563;0.9420;1.239
43.4390;-0.5120;-0.2892;1.3877;1.507
43.4420;-0.0508;-0.4416;1.0398;1.131
43.4440;-0.0039;-0.4143;0.9382;1.026
43.4540;-0.0351;-0.3479;1.0163;1.075
43.4600;0.0000;-0.3009;0.9459;0.993
43.4740;0.0547;-0.2501;0.9224;0.957
43.4800;0.1094;-0.2266;0.9733;1.005
43.5340;0.1211;-0.2580;1.0710;1.108
43.5380;0.1485;-0.2814;1.0123;1.061
43.5410;0.1524;-0.3049;0.9694;1.028
43.5430;0.1641;-0.3127;1.0476;1.105
43.5450;0.1290;-0.3165;0.9694;1.028
43.5490;0.1876;-0.2814;0.8443;0.910
43.5520;0.2110;-0.3127;0.8287;0.910
43.5630;0.1798;-0.3283;0.8873;0.963
43.5700;0.1681;-0.3400;0.9772;1.048
43.6160;0.2189;-0.3635;1.0123;1.098
43.6190;0.2384;-0.3400;0.9850;1.069
43.6230;0.2345;-0.2932;0.9615;1.032
43.6250;0.2541;-0.2814;0.9890;1.059
43.6280;0.2501;-0.2541;0.9811;1.044
43.6310;0.2149;-0.2501;0.9850;1.039
43.6400;0.1798;-0.2501;0.9929;1.040
43.6500;0.1641;-0.2423;0.9655;1.009
43.6980;0.1876;-0.2462;0.9420;0.992
43.7010;0.1837;-0.2306;0.9224;0.968
43.7040;0.2149;-0.2266;0.8678;0.922
43.7070;0.2345;-0.2501;0.8482;0.915
43.7090;0.2189;-0.2618;0.7973;0.867
43.7110;0.2345;-0.2423;0.8208;0.887
43.7200;0.2657;-0.2033;0.8365;0.901
43.7310;0.2657;-0.1954;0.8599;0.921
43.7440;0.3009;-0.2149;0.9264;0.997
43.7500;0.3517;-0.2149;0.9030;0.993
43.7610;0.3791;-0.2149;0.9147;1.013
43.7720;0.3596;-0.2423;0.9107;1.009
43.7820;0.3205;-0.2618;0.8678;0.961
43.7910;0.3009;-0.2618;0.8521;0.941
43.8340;0.3165;-0.2501;0.8951;0.982
43.8370;0.3244;-0.2266;0.9068;0.989
43.8420;0.3205;-0.1954;0.9068;0.981
43.8440;0.2932;-0.2071;0.9186;0.986
43.8460;0.2970;-0.2071;0.9147;0.984
43.8540;0.3557;-0.1954;0.9342;1.019
43.8630;0.3713;-0.2149;0.9772;1.067
43.8800;0.3205;-0.2266;0.9967;1.071
43.8880;0.2814;-0.2033;0.9577;1.019
44.4560;0.2345;-0.1719;0.9342;0.978
44.4590;0.2266;-0.1719;0.9772;1.018
44.4610;0.1837;-0.1993;0.9655;1.003
44.4640;0.1798;-0.2306;0.9655;1.009
44.4650;0.1681;-0.2814;0.8873;0.946
44.4670;0.1758;-0.2501;0.8951;0.946
44.4700;0.1993;-0.2774;0.8951;0.958
44.4720;0.2266;-0.2774;0.8756;0.946
44.4740;0.2657;-0.2384;0.9498;1.015
44.4760;0.3009;-0.2149;0.9929;1.059
44.4780;0.3322;-0.1915;0.9929;1.064
44.4810;0.3049;-0.1798;0.9850;1.047
44.4830;0.0273;-0.3596;0.9068;0.976
44.4860;0.0977;-0.3205;0.8873;0.948
44.4890;0.1055;-0.2932;0.8912;0.944
44.4910;0.0977;-0.2618;0.8951;0.938
44.5020;0.0977;-0.2423;0.8990;0.936
44.5110;0.1094;-0.2345;0.8990;0.935
44.5560;0.1211;-0.2266;0.9030;0.939
44.5590;0.1367;-0.2228;0.9030;0.940
44.5630;0.1446;-0.2189;0.9107;0.948
44.5660;0.1446;-0.2266;0.9264;0.965
44.5670;0.1407;-0.2462;0.9382;0.980
44.5700;0.1367;-0.2736;0.9459;0.994
44.6170;0.1407;-0.2892;0.9577;1.010
44.6200;0.1563;-0.3009;1.0358;1.090
44.6230;0.1719;-0.2892;1.0671;1.119
44.6270;0.1758;-0.2657;1.0437;1.091
44.6300;0.1563;-0.2580;0.9850;1.030
44.6320;0.1602;-0.2657;0.9498;0.999
44.6420;0.1602;-0.2774;0.9420;0.995
44.6500;0.1524;-0.2853;0.9615;1.014
44.6940;0.1524;-0.2736;0.9811;1.030
44.6970;0.1602;-0.2541;0.9655;1.011
44.6990;0.1563;-0.2501;0.9577;1.002
44.7020;0.1524;-0.2384;0.9382;0.980
44.7040;0.1367;-0.2384;0.9147;0.955
44.7110;0.1485;-0.2541;0.9264;0.972
44.7220;0.1602;-0.2618;0.9615;1.009
44.7330;0.1681;-0.2657;0.9929;1.041
44.7480;0.2071;-0.2774;1.0241;1.081
44.7510;0.1876;-0.2657;1.0398;1.089
44.7600;0.1719;-0.2618;0.9733;1.022
44.8090;0.1641;-0.2501;0.9224;0.970
44.8130;0.1329;-0.2384;0.8443;0.887
44.8150;0.1290;-0.2580;0.8482;0.896
44.8170;0.1367;-0.2501;0.8716;0.917
44.8200;0.1250;-0.2580;0.8834;0.929
44.8220;0.1446;-0.2384;0.9186;0.960
44.8340;0.1485;-0.2345;0.9303;0.971
44.8400;0.1758;-0.2462;0.9498;0.997
44.8570;0.1758;-0.2657;0.9694;1.020
44.8600;0.1758;-0.2736;0.9850;1.037
44.8730;0.1719;-0.2697;0.9772;1.028
44.8810;0.1719;-0.2618;0.9615;1.011
44.9230;0.1758;-0.2580;0.9577;1.007
44.9270;0.1837;-0.2423;0.9459;0.994
44.9290;0.1876;-0.2423;0.9498;0.998
44.9310;0.1876;-0.2462;0.9459;0.995
44.9360;0.1758;-0.2541;0.9382;0.988
44.9440;0.1719;-0.2736;0.9498;1.003
44.9510;0.1758;-0.2774;0.9577;1.012
44.9600;0.1681;-0.2814;0.9577;1.012
45.0060;0.1719;-0.2736;0.9538;1.007
45.0090;0.1719;-0.2736;0.9615;1.014
45.0130;0.1798;-0.2618;0.9498;1.001
45.0140;0.1837;-0.2657;0.9459;1.000
45.0160;0.1837;-0.2657;0.9342;0.988
45.0260;0.1876;-0.2736;0.9303;0.988
45.0300;0.1758;-0.2892;0.9577;1.016
45.0430;0.1837;-0.2736;0.9733;1.028
45.0560;0.1876;-0.2618;0.9538;1.007
45.0600;0.1798;-0.2541;0.9382;0.988
45.0790;0.1719;-0.2618;0.9147;0.967
45.0820;0.1681;-0.2697;0.8951;0.950
45.1280;0.1681;-0.2774;0.8834;0.941
45.1310;0.1719;-0.2736;0.8756;0.933
45.1330;0.1681;-0.2657;0.8834;0.938
45.1350;0.1719;-0.2618;0.9107;0.963
45.1390;0.1798;-0.2736;0.9382;0.994
45.1410;0.1719;-0.2736;0.9538;1.007
45.1500;0.1681;-0.2892;0.9772;1.033
45.1970;0.1758;-0.2932;0.9850;1.043
45.2000;0.1954;-0.2853;1.0163;1.074
45.2020;0.1954;-0.2736;1.0085;1.063
45.2060;0.1837;-0.2618;0.9577;1.010
45.2080;0.1837;-0.2580;0.9382;0.990
45.2100;0.1758;-0.2618;0.9186;0.971
45.2210;0.1719;-0.2697;0.9030;0.958
45.2340;0.1602;-0.2814;0.8912;0.948
45.2400;0.1602;-0.2853;0.8912;0.949
45.2550;0.1641;-0.2814;0.9068;0.964
45.2600;0.1681;-0.2814;0.9224;0.979
45.2700;0.1719;-0.2774;0.9342;0.990
45.3140;0.1837;-0.2736;0.9577;1.013
45.3170;0.1915;-0.2736;0.9655;1.022
45.3190;0.1837;-0.2657;0.9459;1.000
45.3210;0.1758;-0.2618;0.9342;0.986
45.3230;0.1719;-0.2697;0.9264;0.980
45.3320;0.1681;-0.2697;0.9186;0.972
45.9840;0.1602;-0.2736;0.9147;0.968
45.9850;0.1758;-0.2697;0.9303;0.984
45.9870;0.1837;-0.2736;0.9420;0.998
45.9900;0.1876;-0.2814;0.9498;1.008
45.9910;0.1915;-0.2853;0.9694;1.028
45.9930;0.1954;-0.2814;0.9850;1.043
45.9960;0.1837;-0.2774;0.9615;1.017
45.9970;0.1876;-0.2697;0.9538;1.009
46.0000;0.1798;-0.2736;0.9382;0.994
46.0010;0.1719;-0.2736;0.9186;0.974
46.0030;0.1602;-0.2814;0.9068;0.963
46.0050;0.1602;-0.2814;0.9030;0.959
46.0060;0.1602;-0.2657;0.9382;0.988
46.0090;0.1602;-0.2501;0.9382;0.984
46.0110;0.1681;-0.2501;0.9382;0.985
46.0300;0.1719;-0.2580;0.9498;0.999
46.0320;0.1719;-0.2618;0.9577;1.008
