time,x,y,z
18:36:39:758,-0.00,0.00,-0.01
18:36:39:765,0.01,0.00,-0.01
18:36:39:774,0.01,0.00,0.00
18:36:39:784,0.01,-0.01,0.00
18:36:39:793,-0.00,-0.01,-0.01
18:36:39:839,-0.00,0.00,0.00
18:36:39:841,0.01,0.01,0.00
18:36:39:843,0.01,0.01,0.01
18:36:39:852,0.01,0.00,0.01
18:36:39:871,0.02,-0.00,0.00
18:36:39:881,0.02,-0.01,-0.01
18:36:39:891,0.02,-0.01,-0.01
18:36:39:959,0.02,-0.00,0.00
18:36:39:962,0.01,0.01,0.00
18:36:39:964,0.00,0.01,0.01
18:36:39:967,0.00,-0.00,0.01
18:36:39:973,0.00,-0.00,0.01
18:36:39:981,0.00,-0.01,0.02
18:36:39:990,0.01,-0.01,0.01
18:36:39:997,0.01,-0.01,0.00
18:36:40:46,0.00,-0.01,-0.01
18:36:40:52,0.01,-0.00,-0.00
18:36:40:55,0.00,-0.00,-0.02
18:36:40:58,-0.02,0.00,-0.01
18:36:40:63,-0.03,0.00,-0.00
18:36:40:67,-0.03,-0.00,-0.01
18:36:40:69,-0.02,-0.00,-0.00
18:36:40:75,-0.00,-0.01,-0.00
18:36:40:85,0.02,-0.01,-0.01
18:36:40:95,0.01,-0.00,-0.01
18:36:40:107,-0.00,-0.00,-0.02
18:36:40:149,-0.02,0.01,-0.03
18:36:40:151,-0.03,0.01,-0.02
18:36:40:156,-0.03,-0.00,-0.01
18:36:40:158,-0.02,-0.00,-0.01
18:36:40:159,-0.01,-0.01,-0.01
18:36:40:174,-0.00,-0.01,-0.02
18:36:40:182,-0.01,-0.01,-0.02
18:36:40:197,-0.01,-0.01,-0.01
18:36:40:211,-0.01,-0.01,0.00
18:36:40:266,-0.00,-0.01,0.00
18:36:40:269,-0.00,-0.01,-0.01
18:36:40:271,-0.00,-0.01,0.00
18:36:40:273,0.01,-0.01,0.01
18:36:40:281,0.02,-0.01,0.02
18:36:40:298,0.01,-0.01,0.00
18:36:40:339,0.00,-0.01,0.01
18:36:40:341,-0.01,-0.01,0.01
18:36:40:342,0.00,0.00,0.02
18:36:40:347,0.01,0.00,0.01
18:36:40:357,0.01,0.01,0.01
18:36:40:366,0.00,0.02,0.01
18:36:40:376,-0.01,0.01,-0.00
18:36:40:386,-0.01,0.01,-0.00
18:36:40:396,-0.01,0.01,-0.01
18:36:40:439,-0.01,0.01,-0.02
18:36:40:441,0.00,0.01,-0.01
18:36:40:442,-0.01,0.01,-0.01
18:36:40:444,0.00,0.01,-0.01
18:36:40:446,0.01,-0.00,-0.00
18:36:40:457,0.01,-0.00,-0.01
18:36:40:464,0.02,-0.00,-0.00
18:36:40:474,0.01,-0.00,0.01
18:36:40:483,0.00,-0.00,-0.00
18:36:40:493,-0.01,-0.00,0.01
18:36:40:539,-0.01,-0.00,0.01
18:36:40:684,-0.01,0.01,0.01
18:36:40:685,0.00,0.01,0.01
18:36:40:687,-0.01,0.01,0.01
18:36:40:688,0.00,0.01,-0.00
18:36:40:690,0.01,0.01,0.01
18:36:40:691,0.00,0.01,-0.00
18:36:40:692,0.00,0.02,-0.00
18:36:40:693,-0.01,0.03,0.00
18:36:40:695,-0.02,0.02,-0.01
18:36:40:696,-0.02,0.02,-0.00
18:36:40:698,-0.01,0.01,-0.01
18:36:40:699,0.00,-0.00,-0.01
18:36:40:700,-0.02,0.00,0.01
18:36:40:702,-0.02,-0.01,0.01
18:36:40:710,-0.02,0.00,0.02
18:36:40:716,-0.02,0.01,0.01
18:36:40:757,-0.02,0.01,0.01
18:36:40:760,-0.02,0.00,0.01
18:36:40:761,-0.02,-0.01,0.01
18:36:40:765,-0.02,-0.01,0.01
18:36:40:775,-0.01,-0.01,0.01
18:36:40:784,0.00,-0.01,-0.00
18:36:40:826,0.00,-0.01,-0.00
18:36:40:828,0.01,0.00,-0.00
18:36:40:829,0.00,0.00,-0.00
18:36:40:831,-0.01,0.00,-0.00
18:36:40:833,0.00,0.00,-0.00
18:36:40:843,-0.01,-0.01,-0.01
18:36:40:852,-0.01,-0.01,-0.02
18:36:40:898,0.01,0.00,-0.00
18:36:40:901,-0.00,0.01,-0.01
18:36:40:903,0.01,0.01,-0.00
18:36:40:906,0.02,0.01,0.00
18:36:40:908,-0.00,0.00,0.00
18:36:40:914,-0.01,-0.01,0.00
18:36:40:921,-0.02,-0.01,0.01
18:36:40:990,-0.01,-0.01,0.00
18:36:40:993,0.01,-0.01,0.00
18:36:40:995,0.02,0.00,-0.01
18:36:40:998,0.03,0.01,-0.01
18:36:41:0,0.03,0.01,0.00
18:36:41:1,0.03,0.01,-0.01
18:36:41:4,0.03,0.01,-0.01
18:36:41:11,0.02,0.00,-0.01
18:36:41:18,0.02,0.00,-0.02
18:36:41:27,0.01,0.00,-0.01
18:36:41:37,-0.00,0.00,0.00
18:36:41:47,-0.01,0.00,0.00
18:36:41:108,-0.01,0.01,0.01
18:36:41:111,-0.01,0.02,0.01
18:36:41:114,-0.01,0.01,0.01
18:36:41:116,-0.02,0.00,0.01
18:36:41:118,-0.03,-0.01,0.01
18:36:41:120,-0.03,0.00,0.00
18:36:41:129,-0.03,0.01,0.00
18:36:41:134,-0.03,0.02,0.00
18:36:41:145,-0.02,0.03,0.00
18:36:41:153,-0.01,0.02,0.01
18:36:41:163,-0.00,0.01,0.00
18:36:41:224,0.03,0.00,-0.01
18:36:41:227,0.04,0.00,-0.02
18:36:41:230,0.88,-0.02,0.75
18:36:41:233,0.26,0.01,0.45
18:36:41:235,-0.03,-0.08,-0.13
18:36:41:239,-0.09,-0.06,-0.77
18:36:41:242,-1.11,-0.01,-1.94
18:36:41:245,-0.80,-0.09,-1.75
18:36:41:253,-0.87,-0.18,-1.09
18:36:41:260,-1.23,-0.40,-0.60
18:36:41:270,-1.31,-0.50,-0.11
18:36:41:280,-1.09,-0.46,0.35
18:36:41:342,-0.68,-0.43,0.83
18:36:41:348,-0.13,-0.44,1.53
18:36:41:351,0.13,-0.65,1.81
18:36:41:358,0.25,-0.81,1.62
18:36:41:362,0.14,-0.81,1.20
18:36:41:365,-0.18,-0.72,0.73
18:36:41:368,-0.32,-0.49,0.39
18:36:41:371,-0.46,-0.35,0.21
18:36:41:374,-0.67,-0.15,-0.04
18:36:41:377,-1.02,-0.17,-0.64
18:36:41:387,-1.01,-0.23,-1.03
18:36:41:448,-1.00,-0.25,-0.80
18:36:41:452,-0.94,-0.46,-0.22
18:36:41:455,-0.32,-0.33,0.44
18:36:41:458,-0.07,-0.32,0.53
18:36:41:460,0.16,-0.40,0.07
18:36:41:462,0.45,-0.39,-0.43
18:36:41:465,0.37,-0.54,-0.64
18:36:41:467,0.11,-0.56,-0.41
18:36:41:475,0.78,-0.74,0.08
18:36:41:484,1.28,-0.90,0.28
18:36:41:543,1.68,-0.84,0.44
18:36:41:547,1.92,-0.63,0.51
18:36:41:549,0.83,-0.05,0.23
18:36:41:552,-0.23,0.57,-0.10
18:36:41:554,-1.31,1.00,-0.45
18:36:41:557,-1.90,1.16,-1.01
18:36:41:560,-1.93,1.11,-1.95
18:36:41:562,-1.38,0.95,-3.08
18:36:41:711,-0.35,1.03,-3.96
18:36:41:713,0.70,1.30,-4.23
18:36:41:715,1.51,1.70,-3.78
18:36:41:718,1.94,2.20,-2.92
18:36:41:719,2.04,2.47,-2.25
18:36:41:721,1.90,2.61,-1.92
18:36:41:723,1.91,2.53,-1.80
18:36:41:725,2.06,2.34,-1.68
18:36:41:727,2.46,2.17,-1.57
18:36:41:729,2.94,2.25,-1.62
18:36:41:731,3.03,3.32,-1.77
18:36:41:733,3.32,3.74,-1.63
18:36:41:736,4.53,1.98,-0.13
18:36:41:738,5.14,1.89,-0.64
18:36:41:740,5.31,2.31,-1.19
18:36:41:751,5.66,2.49,-1.53
18:36:41:794,5.96,2.55,-1.60
18:36:41:797,6.13,2.53,-1.47
18:36:41:799,6.03,2.58,-1.19
18:36:41:801,6.01,2.64,-0.89
18:36:41:802,5.85,2.70,-0.47
18:36:41:805,5.66,2.78,0.01
18:36:41:849,5.58,2.82,0.47
18:36:41:851,5.54,2.87,0.88
18:36:41:854,5.72,2.89,1.12
18:36:41:858,6.07,2.86,1.33
18:36:41:860,6.48,2.79,1.54
18:36:41:863,6.79,2.73,1.81
18:36:41:872,6.90,2.76,2.20
18:36:41:915,6.81,2.83,2.66
18:36:41:918,6.63,2.91,3.12
18:36:41:921,6.46,2.98,3.57
18:36:41:925,6.37,2.96,3.97
18:36:41:927,6.39,2.89,4.32
18:36:41:935,6.39,2.82,4.67
18:36:41:944,6.29,2.72,4.94
18:36:41:950,6.11,2.62,5.17
18:36:41:960,5.84,2.59,5.37
18:36:41:969,5.48,2.48,5.56
18:36:42:11,5.15,2.31,5.73
18:36:42:15,4.85,2.17,5.92
18:36:42:17,4.59,2.01,6.12
18:36:42:20,4.42,1.93,6.29
18:36:42:23,4.34,1.98,6.46
18:36:42:32,4.25,2.01,6.64
18:36:42:37,4.12,1.97,6.78
18:36:42:47,3.93,1.80,6.93
18:36:42:112,3.63,1.50,7.14
18:36:42:118,3.28,1.20,7.36
18:36:42:121,2.97,1.03,7.55
18:36:42:126,2.77,1.00,7.71
18:36:42:130,2.69,1.09,7.81
18:36:42:135,2.74,1.18,7.87
18:36:42:139,2.90,1.20,7.92
18:36:42:142,3.11,1.22,7.98
18:36:42:147,3.52,1.07,7.92
18:36:42:150,3.47,0.97,8.01
18:36:42:160,3.24,0.65,8.28
18:36:42:165,2.80,0.34,8.55
18:36:42:181,2.12,0.31,8.86
18:36:42:187,1.75,0.33,9.02
18:36:42:193,1.38,0.55,9.08
18:36:42:272,1.02,0.69,9.18
18:36:42:278,0.61,0.67,9.37
18:36:42:280,0.20,0.53,9.53
18:36:42:283,-0.16,0.45,9.61
18:36:42:286,-0.33,0.53,9.54
18:36:42:288,-0.34,0.64,9.43
18:36:42:291,-0.20,0.69,9.32
18:36:42:293,0.04,0.62,9.20
18:36:42:296,0.20,0.43,9.08
18:36:42:298,0.23,0.18,9.00
18:36:42:300,0.04,0.02,8.95
18:36:42:309,-0.37,-0.03,8.96
18:36:42:318,-0.88,0.01,9.02
18:36:42:361,-1.45,0.10,9.06
18:36:42:364,-2.04,0.18,9.06
18:36:42:366,-2.58,0.16,9.04
18:36:42:368,-2.92,0.21,8.95
18:36:42:370,-3.06,0.32,8.75
18:36:42:378,-2.97,0.33,8.53
18:36:42:386,-2.73,0.49,8.17
18:36:42:427,-2.53,0.50,7.88
18:36:42:430,-2.53,0.47,7.61
18:36:42:432,-2.66,0.43,7.39
18:36:42:434,-2.99,0.31,7.26
18:36:42:436,-3.46,0.15,7.12
18:36:42:445,-3.91,-0.06,6.98
18:36:42:454,-4.31,-0.16,6.78
18:36:42:464,-4.60,-0.30,6.61
18:36:42:513,-4.72,-0.43,6.42
18:36:42:516,-4.71,-0.55,6.24
18:36:42:519,-4.59,-0.69,6.04
18:36:42:521,-4.41,-0.80,5.79
18:36:42:525,-4.25,-0.87,5.50
18:36:42:528,-4.04,-0.96,5.19
18:36:42:540,-3.83,-1.07,4.84
18:36:42:544,-3.53,-1.14,4.51
18:36:42:551,-2.90,-1.18,4.07
18:36:42:561,-2.24,-1.18,3.75
18:36:42:688,-1.78,-1.05,3.52
18:36:42:690,-1.54,-0.92,3.34
18:36:42:692,-1.81,-0.74,3.36
18:36:42:694,-2.47,-0.50,3.39
18:36:42:696,-3.23,-0.31,3.45
18:36:42:699,-4.00,-0.14,3.48
18:36:42:701,-4.65,-0.03,3.49
18:36:42:702,-5.06,0.01,3.42
18:36:42:704,-5.13,-0.01,3.34
18:36:42:707,-4.83,-0.05,3.12
18:36:42:708,-4.48,-0.13,2.98
18:36:42:710,-3.90,-0.26,2.79
18:36:42:712,-2.79,-0.49,2.40
18:36:42:714,-2.50,-0.60,2.23
18:36:42:759,-2.45,-0.73,2.11
18:36:42:762,-2.62,-0.81,2.09
18:36:42:764,-2.77,-0.83,2.04
18:36:42:766,-2.65,-0.81,1.99
18:36:42:768,-2.35,-0.69,1.94
18:36:42:770,-1.89,-0.60,1.91
18:36:42:812,-1.29,-0.67,1.92
18:36:42:816,-0.90,-0.56,1.88
18:36:42:817,-0.61,-0.52,1.83
18:36:42:819,-0.43,-0.48,1.82
18:36:42:820,-0.46,-0.31,1.79
18:36:42:823,-0.47,-0.33,1.77
18:36:42:833,-0.50,-0.34,1.69
18:36:42:887,-0.54,-0.39,1.56
18:36:42:890,-0.57,-0.47,1.43
18:36:42:893,-0.60,-0.59,1.30
18:36:42:896,-0.61,-0.78,1.21
18:36:42:898,-0.59,-0.97,1.08
18:36:42:900,-0.49,-1.13,0.92
18:36:42:903,-0.31,-1.26,0.77
18:36:42:911,-0.13,-1.29,0.61
18:36:42:920,0.03,-1.27,0.47
18:36:42:969,0.16,-1.20,0.36
18:36:42:971,0.24,-1.12,0.26
18:36:42:974,0.29,-1.02,0.18
18:36:42:976,0.34,-0.94,0.11
18:36:42:979,0.34,-0.93,0.09
18:36:42:981,0.37,-0.97,0.07
18:36:42:989,0.48,-1.01,0.07
18:36:43:37,0.62,-1.01,0.14
18:36:43:39,0.82,-0.90,0.22
18:36:43:42,0.98,-0.70,0.35
18:36:43:44,1.08,-0.49,0.47
18:36:43:46,1.08,-0.30,0.56
18:36:43:48,0.97,-0.18,0.61
18:36:43:56,0.87,-0.08,0.60
18:36:43:66,0.81,-0.04,0.56
18:36:43:78,0.83,-0.01,0.52
18:36:43:85,0.95,0.02,0.46
18:36:43:96,1.07,-0.01,0.43
18:36:43:105,1.11,-0.04,0.41
18:36:43:118,1.07,-0.09,0.39
18:36:43:127,0.93,-0.17,0.39
18:36:43:174,0.69,-0.23,0.49
18:36:43:177,0.41,-0.17,0.60
18:36:43:179,0.21,-0.05,0.69
18:36:43:181,0.08,0.10,0.76
18:36:43:183,0.20,0.17,0.44
18:36:43:187,0.34,0.03,0.05
18:36:43:195,0.53,-0.09,-0.43
18:36:43:202,0.72,-0.21,-0.78
18:36:43:249,0.75,-0.16,-0.71
18:36:43:252,0.82,0.04,-0.37
18:36:43:254,0.74,0.21,0.22
18:36:43:256,0.72,0.35,0.68
18:36:43:258,0.71,0.41,1.00
18:36:43:260,0.65,0.41,1.08
18:36:43:276,0.63,0.36,0.97
