time,x,y,z
18:12:21:989,1.25,-0.19,-0.58
18:12:21:993,1.11,-0.13,-0.41
18:12:21:996,0.97,-0.05,-0.24
18:12:22:19,0.82,0.00,-0.08
18:12:22:22,0.66,0.06,0.08
18:12:22:26,0.50,0.11,0.22
18:12:22:36,0.36,0.15,0.33
18:12:22:39,0.24,0.19,0.44
18:12:22:45,0.13,0.23,0.53
18:12:22:54,0.03,0.28,0.61
18:12:22:66,-0.05,0.32,0.69
18:12:22:73,-0.14,0.36,0.76
18:12:22:82,-0.22,0.38,0.82
18:12:22:92,-0.30,0.40,0.86
18:12:22:108,-0.37,0.38,0.88
18:12:22:111,-0.43,0.38,0.88
18:12:22:114,-0.47,0.39,0.89
18:12:22:127,-0.50,0.39,0.89
18:12:22:132,-0.52,0.40,0.89
18:12:22:143,-0.55,0.38,0.87
18:12:22:155,-0.57,0.37,0.85
18:12:22:158,-0.60,0.37,0.84
18:12:22:162,-0.62,0.36,0.82
18:12:22:175,-0.62,0.35,0.79
18:12:22:180,-0.63,0.34,0.76
18:12:22:195,-0.63,0.31,0.72
18:12:22:199,-0.63,0.29,0.68
18:12:22:202,-0.64,0.27,0.64
18:12:22:214,-0.61,0.25,0.60
18:12:22:217,-0.59,0.25,0.56
18:12:22:220,-0.56,0.24,0.52
18:12:22:233,-0.54,0.20,0.48
18:12:22:236,-0.52,0.16,0.43
18:12:22:240,-0.50,0.14,0.40
18:12:22:253,-0.48,0.12,0.35
18:12:22:258,-0.45,0.12,0.31
18:12:22:260,-0.44,0.13,0.30
18:12:22:273,-0.43,0.12,0.26
18:12:22:277,-0.41,0.10,0.24
18:12:22:279,-0.39,0.09,0.23
18:12:22:292,-0.35,0.07,0.20
18:12:22:296,-0.32,0.04,0.17
18:12:22:298,-0.27,0.04,0.13
18:12:22:308,-0.24,0.03,0.09
18:12:22:322,-0.20,0.03,0.06
18:12:22:326,-0.16,0.02,0.02
18:12:22:491,-0.12,0.01,-0.00
18:12:22:493,-0.09,-0.00,-0.02
18:12:22:496,-0.07,-0.02,-0.04
18:12:22:498,-0.04,-0.03,-0.06
18:12:22:503,-0.02,-0.03,-0.06
18:12:22:505,0.01,-0.05,-0.07
18:12:22:508,0.03,-0.05,-0.07
18:12:22:511,0.04,-0.07,-0.07
18:12:22:514,0.04,-0.08,-0.07
18:12:22:516,0.04,-0.07,-0.07
18:12:22:520,0.04,-0.06,-0.07
18:12:22:523,0.05,-0.06,-0.08
18:12:22:525,0.10,-0.08,-0.11
18:12:22:528,0.10,-0.07,-0.10
18:12:22:532,0.10,-0.05,-0.09
18:12:22:534,0.11,-0.03,-0.09
18:12:22:537,0.11,-0.01,-0.07
18:12:22:540,0.11,-0.01,-0.07
18:12:22:552,0.11,-0.02,-0.07
18:12:22:565,0.10,-0.02,-0.08
18:12:22:569,0.09,-0.00,-0.09
18:12:22:584,0.07,0.01,-0.09
18:12:22:588,0.05,0.02,-0.09
18:12:22:591,0.03,0.01,-0.09
18:12:22:604,0.01,0.01,-0.09
18:12:22:610,0.01,0.01,-0.08
18:12:22:621,0.01,0.01,-0.06
18:12:22:631,-0.01,-0.01,-0.06
18:12:22:652,-0.02,-0.02,-0.06
18:12:22:657,-0.04,-0.03,-0.07
18:12:22:659,-0.05,-0.03,-0.06
18:12:22:671,-0.05,-0.02,-0.07
18:12:22:674,-0.04,-0.00,-0.06
18:12:22:677,-0.04,-0.00,-0.05
18:12:22:689,-0.03,-0.02,-0.05
18:12:22:700,-0.03,-0.03,-0.04
18:12:22:703,-0.02,-0.04,-0.02
18:12:22:707,-0.01,-0.04,-0.03
18:12:22:720,-0.02,-0.03,-0.04
18:12:22:725,-0.03,-0.03,-0.04
18:12:22:727,-0.02,-0.01,-0.04
18:12:22:746,-0.00,0.01,-0.02
18:12:22:749,0.03,0.03,0.00
18:12:22:754,0.07,0.04,0.04
18:12:22:764,0.09,0.03,0.06
18:12:22:774,0.11,0.04,0.07
18:12:22:789,0.12,0.05,0.07
18:12:22:792,0.13,0.07,0.06
18:12:22:795,0.15,0.08,0.06
18:12:22:808,0.16,0.07,0.06
18:12:22:812,0.17,0.06,0.06
18:12:22:814,0.17,0.04,0.06
18:12:22:824,0.16,0.04,0.06
18:12:22:837,0.15,0.04,0.06
18:12:22:841,0.15,0.04,0.06
18:12:22:844,0.14,0.05,0.06
18:12:22:856,0.14,0.04,0.06
18:12:22:860,0.14,0.03,0.07
18:12:22:863,0.13,0.02,0.08
18:12:22:872,0.13,0.01,0.10
18:12:22:886,0.10,0.02,0.11
18:12:22:890,0.08,0.02,0.12
18:12:22:892,0.06,0.02,0.12
18:12:22:905,0.04,0.02,0.11
18:12:22:909,0.03,0.01,0.10
18:12:22:912,0.01,0.01,0.09
18:12:22:925,0.01,0.01,0.09
18:12:22:929,0.01,0.01,0.08
18:12:22:931,-0.01,0.01,0.09
18:12:22:944,-0.01,-0.01,0.09
18:12:22:948,-0.02,-0.02,0.09
18:12:22:951,-0.04,-0.03,0.09
18:12:22:964,-0.04,-0.03,0.07
18:12:22:967,-0.05,-0.03,0.07
18:12:22:970,-0.06,-0.01,0.08
18:12:22:979,-0.06,0.01,0.07
18:12:22:992,-0.08,0.01,0.06
18:12:22:997,-0.08,0.01,0.05
18:12:23:7,-0.07,0.01,0.03
18:12:23:18,-0.08,-0.00,0.01
18:12:23:27,-0.06,0.01,0.01
18:12:23:38,-0.05,0.00,-0.00
18:12:23:47,-0.06,-0.00,-0.01
18:12:23:57,-0.05,-0.01,-0.02
18:12:23:67,-0.05,-0.01,-0.02
18:12:23:78,-0.05,-0.01,-0.01
18:12:23:88,-0.03,-0.03,-0.02
18:12:23:97,-0.03,-0.03,-0.01
18:12:23:107,-0.02,-0.04,-0.00
18:12:23:115,-0.01,-0.05,-0.01
18:12:23:125,-0.02,-0.04,0.01
18:12:23:136,-0.02,-0.02,0.01
18:12:23:144,-0.02,0.01,0.01
18:12:23:154,-0.02,0.03,0.00
18:12:23:165,-0.01,0.03,-0.02
18:12:23:173,-0.01,0.03,-0.01
18:12:23:185,0.01,0.05,-0.00
18:12:23:193,0.02,0.06,-0.00
18:12:23:204,0.03,0.08,0.02
18:12:23:213,0.04,0.07,0.02
18:12:23:387,0.03,0.04,0.01
18:12:23:390,0.02,0.04,0.01
18:12:23:392,0.02,0.05,-0.00
18:12:23:396,0.03,0.03,-0.00
18:12:23:398,0.04,0.01,-0.00
18:12:23:401,0.05,-0.00,0.01
18:12:23:403,0.06,-0.02,0.01
18:12:23:407,0.04,0.00,0.02
18:12:23:409,0.03,0.01,0.01
18:12:23:412,0.02,0.00,-0.01
18:12:23:417,0.02,-0.02,-0.03
18:12:23:419,0.02,-0.03,-0.05
18:12:23:422,-0.08,-0.01,-0.10
18:12:23:426,-0.07,-0.01,-0.10
18:12:23:428,-0.07,-0.01,-0.11
18:12:23:430,-0.06,-0.00,-0.10
18:12:23:439,-0.06,0.01,-0.08
18:12:23:444,-0.06,0.02,-0.07
18:12:23:454,-0.04,0.02,-0.07
18:12:23:464,-0.02,-0.00,-0.07
18:12:23:473,-0.01,-0.02,-0.07
18:12:23:483,0.01,-0.03,-0.07
18:12:23:493,0.01,-0.04,-0.06
18:12:23:502,0.02,-0.05,-0.06
18:12:23:512,0.02,-0.05,-0.06
18:12:23:522,0.02,-0.06,-0.05
18:12:23:532,0.03,-0.05,-0.06
18:12:23:541,0.02,-0.04,-0.06
18:12:23:551,0.01,-0.04,-0.08
18:12:23:561,0.01,-0.02,-0.07
18:12:23:570,-0.01,-0.00,-0.05
18:12:23:580,-0.01,0.01,-0.06
18:12:23:590,-0.00,0.02,-0.06
18:12:23:600,-0.00,-0.00,-0.07
18:12:23:609,-0.01,-0.02,-0.09
18:12:23:619,-0.03,-0.03,-0.10
18:12:23:629,-0.05,-0.03,-0.09
18:12:23:641,-0.07,-0.03,-0.07
18:12:23:651,-0.08,-0.04,-0.06
18:12:23:661,-0.10,-0.04,-0.07
18:12:23:671,-0.13,-0.04,-0.05
18:12:23:681,-0.15,-0.01,-0.04
18:12:23:689,-0.17,0.01,-0.02
18:12:23:700,-0.18,0.05,0.02
18:12:23:710,-0.18,0.08,0.03
18:12:23:720,-0.19,0.07,0.00
18:12:23:729,-0.19,0.05,-0.01
18:12:23:736,-0.19,0.01,-0.02
18:12:23:747,-0.19,-0.03,-0.05
18:12:23:758,-0.19,-0.03,-0.03
18:12:23:768,-0.19,0.01,-0.03
18:12:23:778,-0.20,0.03,-0.05
18:12:23:788,-0.20,0.04,-0.07
18:12:23:797,-0.22,0.01,-0.11
18:12:23:807,-0.25,-0.06,-0.10
18:12:23:817,-0.26,-0.12,-0.12
18:12:23:825,-0.26,-0.16,-0.15
18:12:23:836,-0.25,-0.17,-0.14
18:12:23:846,-0.23,-0.13,-0.13
18:12:23:856,-0.22,-0.09,-0.11
18:12:23:864,-0.21,-0.07,-0.07
18:12:23:876,-0.18,-0.05,-0.04
18:12:23:885,-0.14,-0.07,-0.05
18:12:23:895,-0.10,-0.08,-0.05
18:12:23:903,-0.07,-0.08,-0.05
18:12:23:914,-0.02,-0.10,-0.04
18:12:23:923,0.04,-0.10,-0.03
18:12:23:934,0.08,-0.10,-0.01
18:12:23:943,0.11,-0.08,0.01
18:12:23:953,0.10,-0.02,0.03
18:12:23:962,0.09,0.03,0.05
18:12:23:972,0.06,0.07,0.06
18:12:23:980,0.05,0.06,0.08
18:12:23:989,0.06,0.02,0.09
18:12:23:999,0.07,-0.02,0.14
18:12:24:9,-0.18,0.03,0.58
18:12:24:21,-0.27,0.03,0.62
18:12:24:31,-0.28,-0.02,0.42
18:12:24:41,-0.34,-0.08,0.18
18:12:24:51,-0.17,-0.21,-0.25
18:12:24:59,-0.19,-0.24,-0.27
18:12:24:70,-0.31,-0.15,-0.05
18:12:24:79,-0.38,-0.04,0.16
18:12:24:89,-0.40,0.03,0.16
18:12:24:99,-0.38,0.09,0.16
18:12:24:107,-0.33,0.10,0.17
18:12:24:118,-0.26,0.14,0.21
18:12:24:126,-0.19,0.20,0.28
18:12:24:138,-0.10,0.26,0.29
18:12:24:147,-0.02,0.29,0.29
18:12:24:157,0.04,0.28,0.25
18:12:24:166,0.09,0.23,0.19
18:12:24:177,0.10,0.16,0.14
18:12:24:186,0.11,0.11,0.12
18:12:24:196,0.13,0.05,0.12
18:12:24:206,0.15,-0.01,0.10
18:12:24:216,0.21,-0.04,0.11
18:12:24:227,0.23,-0.05,0.14
18:12:24:235,0.23,-0.03,0.14
18:12:24:246,0.23,0.01,0.16
18:12:24:534,0.20,0.04,0.16
18:12:24:538,0.17,0.02,0.13
18:12:24:543,0.16,-0.02,0.10
18:12:24:547,0.14,-0.08,0.05
18:12:24:551,0.14,-0.15,-0.00
18:12:24:556,0.15,-0.25,-0.07
18:12:24:560,0.15,-0.37,-0.12
18:12:24:566,0.12,-0.44,-0.16
18:12:24:570,0.06,-0.46,-0.20
18:12:24:575,-0.01,-0.42,-0.23
18:12:24:579,-0.10,-0.32,-0.26
18:12:24:585,-0.16,-0.23,-0.28
18:12:24:588,0.10,-0.07,-0.40
18:12:24:594,0.12,-0.10,-0.36
18:12:24:597,0.17,-0.12,-0.34
18:12:24:603,0.21,-0.14,-0.30
18:12:24:607,0.24,-0.13,-0.26
18:12:24:612,0.26,-0.14,-0.24
18:12:24:616,0.26,-0.13,-0.25
18:12:24:621,0.25,-0.10,-0.26
18:12:24:625,0.22,-0.06,-0.26
18:12:24:629,0.20,-0.00,-0.23
18:12:24:634,0.17,0.06,-0.22
18:12:24:645,0.13,0.10,-0.21
18:12:24:653,0.10,0.13,-0.23
18:12:24:663,0.07,0.15,-0.23
18:12:24:672,0.03,0.14,-0.22
18:12:24:684,-0.01,0.10,-0.23
18:12:24:692,-0.05,0.06,-0.22
18:12:24:702,-0.09,0.03,-0.23
18:12:24:713,-0.13,-0.00,-0.22
18:12:24:720,-0.15,-0.01,-0.21
18:12:24:733,-0.19,-0.02,-0.22
18:12:24:734,-0.23,-0.03,-0.22
18:12:24:739,-0.26,-0.03,-0.23
18:12:24:750,-0.28,-0.04,-0.22
18:12:24:762,-0.29,-0.04,-0.21
18:12:24:763,-0.30,-0.04,-0.20
18:12:24:768,-0.31,-0.05,-0.19
18:12:24:781,-0.32,-0.05,-0.20
18:12:24:783,-0.32,-0.06,-0.20
18:12:24:787,-0.33,-0.05,-0.20
18:12:24:801,-0.33,0.01,-0.19
18:12:24:802,-0.33,0.06,-0.17
18:12:24:807,-0.33,0.12,-0.16
18:12:24:820,-0.33,0.14,-0.17
18:12:24:822,-0.33,0.12,-0.19
18:12:24:826,-0.33,0.07,-0.21
18:12:24:840,-0.33,0.00,-0.22
18:12:24:841,-0.33,-0.05,-0.22
18:12:24:846,-0.32,-0.11,-0.20
18:12:24:859,-0.28,-0.15,-0.19
18:12:24:861,-0.25,-0.18,-0.19
18:12:24:865,-0.22,-0.22,-0.19
18:12:24:879,-0.17,-0.24,-0.20
18:12:24:880,-0.15,-0.24,-0.21
18:12:24:885,-0.11,-0.24,-0.21
18:12:24:898,-0.07,-0.23,-0.21
18:12:24:900,-0.04,-0.23,-0.20
18:12:24:905,0.01,-0.21,-0.19
18:12:24:914,0.05,-0.17,-0.19
18:12:24:927,0.11,-0.11,-0.18
18:12:24:929,0.17,-0.04,-0.18
18:12:24:934,0.22,0.02,-0.17
18:12:24:947,0.27,0.05,-0.18
18:12:24:948,0.30,0.05,-0.18
18:12:24:953,0.35,0.04,-0.17
18:12:24:967,0.41,0.03,-0.16
18:12:24:969,0.46,0.04,-0.13
18:12:24:972,0.54,0.02,-0.11
18:12:24:986,0.61,-0.01,-0.08
18:12:24:988,0.64,-0.04,-0.06
18:12:24:992,0.70,-0.12,-0.06
18:12:25:5,0.74,-0.18,-0.05
18:12:25:6,0.78,-0.22,-0.06
18:12:25:12,0.81,-0.26,-0.05
18:12:25:24,0.82,-0.25,-0.01
18:12:25:26,0.81,-0.22,0.04
18:12:25:31,0.78,-0.20,0.10
18:12:25:44,0.75,-0.24,0.15
18:12:25:46,0.73,-0.28,0.16
18:12:25:51,0.71,-0.35,0.16
18:12:25:63,0.70,-0.43,0.14
18:12:25:65,0.68,-0.45,0.14
18:12:25:70,0.66,-0.45,0.16
18:12:25:83,0.62,-0.40,0.23
18:12:25:85,0.59,-0.35,0.28
18:12:25:89,0.54,-0.29,0.34
18:12:25:103,0.47,-0.26,0.39
18:12:25:104,0.42,-0.25,0.42
18:12:25:108,0.34,-0.23,0.48
18:12:25:122,0.25,-0.20,0.54
18:12:25:123,0.17,-0.17,0.60
18:12:25:128,0.08,-0.12,0.67
18:12:25:137,0.02,-0.06,0.72
18:12:25:148,-0.03,-0.04,0.72
18:12:25:161,-0.10,0.03,0.71
18:12:25:163,-0.17,0.08,0.67
18:12:25:167,-0.20,0.18,0.67
18:12:25:180,-0.20,0.32,0.65
18:12:25:297,-0.19,0.42,0.65
18:12:25:298,-0.20,0.54,0.62
18:12:25:300,-0.25,0.62,0.56
18:12:25:302,-0.33,0.64,0.48
18:12:25:304,-0.41,0.65,0.35
18:12:25:305,-0.46,0.61,0.23
18:12:25:306,-0.50,0.55,0.11
18:12:25:307,-0.52,0.49,0.03
18:12:25:309,-0.53,0.46,-0.02
18:12:25:311,-0.55,0.42,-0.05
18:12:25:313,-0.57,0.38,-0.05
18:12:25:314,-0.60,0.31,-0.05
18:12:25:316,-0.66,0.21,-0.02
18:12:25:317,-0.69,0.21,-0.00
18:12:25:321,-0.72,0.24,0.01
18:12:25:331,-0.75,0.25,0.04
18:12:25:341,-0.79,0.26,0.08
18:12:25:351,-0.83,0.27,0.12
18:12:25:360,-0.85,0.29,0.18
18:12:25:370,-0.88,0.32,0.23
18:12:25:385,-0.87,0.33,0.25
18:12:25:389,-0.84,0.32,0.25
18:12:25:401,-0.78,0.28,0.22
18:12:30:518,-0.71,0.27,0.21
18:12:30:524,-0.62,0.32,0.22
18:12:30:528,-0.53,0.43,0.24
18:12:30:529,-0.44,0.62,0.30
18:12:30:530,-0.35,0.81,0.33
18:12:30:532,-0.26,0.96,0.34
18:12:30:533,-0.19,1.05,0.34
18:12:30:534,3.95,9.01,8.71
18:12:30:537,4.43,8.90,8.77
18:12:30:546,4.84,8.80,8.74
18:12:30:548,5.19,8.71,8.67
18:12:30:551,5.52,8.55,8.60
18:12:30:553,5.86,8.35,8.53
18:12:30:555,6.17,8.16,8.41
18:12:30:557,6.32,8.02,8.18
18:12:30:559,6.28,7.90,7.79
18:12:30:565,6.12,7.83,7.36
18:12:30:575,5.95,7.71,6.91
18:12:30:585,5.82,7.54,6.44
18:12:30:595,5.66,7.40,6.02
18:12:30:604,5.40,7.23,5.46
18:12:30:614,5.04,6.93,5.09
18:12:30:624,4.57,6.50,5.00
18:12:30:633,3.98,6.01,5.08
18:12:30:643,3.38,5.48,5.39
18:12:30:653,2.84,5.06,5.60
18:12:30:663,2.55,4.75,5.64
18:12:30:672,2.45,4.49,5.51
18:12:30:682,2.48,4.29,5.29
18:12:30:692,2.56,4.07,5.05
18:12:30:702,2.55,3.80,4.80
18:12:30:712,2.57,3.48,4.54
18:12:30:721,2.60,3.09,4.30
18:12:30:731,2.61,2.68,4.06
18:12:30:741,2.52,2.38,3.77
18:12:30:751,2.28,2.09,3.54
18:12:30:760,1.92,1.82,3.35
18:12:30:770,1.43,1.53,3.25
18:12:30:779,0.91,1.15,3.23
18:12:30:789,0.44,0.83,3.19
18:12:30:799,0.12,0.55,3.12
18:12:30:809,-0.08,0.36,2.98
18:12:30:818,-0.16,0.23,2.82
18:12:30:828,-0.17,0.07,2.64
18:12:30:838,-0.23,-0.10,2.50
18:12:30:847,-0.37,-0.29,2.38
18:12:30:857,-0.60,-0.47,2.30
18:12:30:867,-0.93,-0.60,2.28
18:12:30:877,-1.22,-0.69,2.28
18:12:30:886,-1.29,-0.69,2.24
18:12:30:896,-1.18,-0.67,2.20
18:12:30:906,-1.00,-0.64,2.09
18:12:30:916,-0.84,-0.67,1.97
18:12:30:925,-0.92,-0.79,1.86
18:12:30:935,-1.25,-0.93,1.76
18:12:30:945,-1.71,-1.05,1.60
18:12:30:955,-2.28,-1.07,1.33
18:12:30:965,-2.81,-1.06,0.99
18:12:30:980,-3.02,-0.92,0.67
18:12:30:986,-3.13,-0.80,0.44
18:12:30:997,-3.10,-0.70,0.33
18:12:31:6,-3.02,-0.56,0.31
18:12:31:15,-3.08,-0.51,0.28
18:12:31:28,-3.07,-0.46,0.25
18:12:31:34,-3.06,-0.42,0.24
18:12:31:36,-2.98,-0.43,0.23
18:12:31:43,-2.93,-0.48,0.22
18:12:31:52,-2.92,-0.50,0.17
18:12:31:62,-2.95,-0.51,0.12
18:12:31:72,-3.04,-0.50,0.02
18:12:31:82,-3.16,-0.44,-0.04
18:12:31:100,-3.31,-0.39,-0.09
18:12:31:102,-3.41,-0.35,-0.15
18:12:31:111,-3.49,-0.32,-0.17
18:12:31:121,-3.48,-0.33,-0.20
18:12:31:130,-3.43,-0.33,-0.19
18:12:31:140,-3.38,-0.28,-0.13
18:12:31:209,-3.29,-0.22,-0.12
18:12:31:211,-3.15,-0.22,-0.13
18:12:31:213,-3.00,-0.23,-0.16
18:12:31:214,-2.77,-0.29,-0.18
18:12:31:216,-2.50,-0.40,-0.14
18:12:31:218,-2.28,-0.43,-0.07
18:12:31:219,-2.05,-0.46,0.03
18:12:31:221,-1.86,-0.48,0.11
18:12:31:227,-1.74,-0.45,0.16
18:12:31:237,-1.67,-0.39,0.19
18:12:31:247,-1.62,-0.28,0.21
18:12:31:257,-1.56,-0.17,0.24
18:12:31:266,-1.46,-0.06,0.31
18:12:31:276,-1.33,-0.01,0.38
18:12:31:286,-1.17,-0.01,0.45
18:12:31:295,-1.02,-0.04,0.49
18:12:31:305,-0.85,-0.11,0.49
18:12:31:315,-0.68,-0.16,0.44
18:12:31:325,-0.53,-0.22,0.36
18:12:31:334,-0.38,-0.25,0.31
18:12:31:344,-0.27,-0.25,0.25
18:12:31:354,-0.20,-0.21,0.26
18:12:31:364,-0.15,-0.16,0.32
18:12:31:373,-0.13,-0.17,0.39
18:12:31:383,-0.15,-0.20,0.50
18:12:31:393,-0.21,-0.27,0.59
18:12:31:402,-0.30,-0.39,0.62
18:12:31:412,-0.40,-0.44,0.61
18:12:31:422,-0.47,-0.50,0.58
18:12:31:432,-0.50,-0.56,0.57
18:12:31:445,-0.52,-0.60,0.57
18:12:31:453,-0.57,-0.64,0.60
18:12:31:466,-0.63,-0.67,0.67
18:12:31:468,-0.66,-0.69,0.72
18:12:31:472,-0.74,-0.68,0.79
18:12:31:486,-0.81,-0.63,0.82
18:12:31:487,-0.86,-0.56,0.82
18:12:31:491,-0.93,-0.49,0.81
18:12:31:505,-0.98,-0.40,0.77
18:12:31:507,-0.99,-0.38,0.75
18:12:31:511,-1.03,-0.35,0.74
18:12:31:525,-1.06,-0.32,0.74
18:12:31:526,-1.06,-0.30,0.73
18:12:31:531,-1.05,-0.30,0.70
18:12:31:540,-0.99,-0.30,0.68
18:12:31:550,-0.90,-0.32,0.67
18:12:31:563,-0.78,-0.35,0.63
18:12:31:565,-0.68,-0.35,0.62
18:12:31:570,-0.57,-0.35,0.56
18:12:31:583,-0.47,-0.30,0.50
18:12:31:584,-0.40,-0.26,0.46
18:12:31:589,-0.31,-0.20,0.40
18:12:31:602,-0.25,-0.14,0.40
18:12:31:604,-0.20,-0.10,0.40
18:12:31:608,-0.14,-0.04,0.47
18:12:31:621,-0.10,0.04,0.58
18:12:31:622,-0.06,0.11,0.65
18:12:31:630,-0.00,0.16,0.72
18:12:31:639,0.01,0.17,0.71
18:12:31:640,0.03,0.13,0.67
18:12:31:648,-0.02,0.07,0.64
18:12:31:661,-0.15,-0.03,0.61
18:12:31:662,-0.27,-0.09,0.58
18:12:31:667,-0.43,-0.17,0.54
18:12:31:680,-0.57,-0.24,0.47
18:12:31:682,-0.65,-0.25,0.40
18:12:31:686,-0.77,-0.25,0.32
18:12:31:701,-0.89,-0.25,0.25
18:12:31:705,-0.95,-0.24,0.21
18:12:31:708,-1.05,-0.27,0.15
18:12:31:715,-1.10,-0.31,0.09
18:12:31:725,-1.12,-0.35,0.04
18:12:31:735,-1.16,-0.35,-0.03
18:12:31:750,-1.19,-0.28,-0.10
18:12:31:753,-1.22,-0.20,-0.17
18:12:31:756,-1.24,-0.09,-0.28
18:12:31:768,-1.28,-0.02,-0.34
18:12:31:773,-1.31,0.02,-0.38
18:12:31:776,-1.36,0.09,-0.42
18:12:31:787,-1.38,0.16,-0.41
18:12:31:794,-1.31,0.26,-0.43
18:12:31:808,-1.20,0.38,-0.48
18:12:31:812,-1.07,0.48,-0.53
18:12:31:815,-1.06,0.57,-0.58
18:12:31:823,-1.16,0.53,-0.62
18:12:31:837,-1.23,0.54,-0.64
18:12:31:841,-1.30,0.54,-0.67
18:12:31:844,-1.30,0.49,-0.68
18:12:31:863,-1.27,0.55,-0.71
18:12:31:873,-1.30,0.51,-0.71
18:12:31:885,-1.29,0.52,-0.69
18:12:31:890,-1.26,0.55,-0.68
18:12:31:892,-1.14,0.54,-0.67
18:12:31:903,-1.02,0.55,-0.64
18:12:31:914,-0.99,0.48,-0.62
18:12:31:917,-0.95,0.41,-0.60
18:12:31:920,-1.03,0.31,-0.56
18:12:31:934,-1.12,0.18,-0.52
18:12:31:938,-1.18,0.08,-0.47
18:12:31:941,-1.23,-0.06,-0.43
18:12:32:119,-1.18,-0.19,-0.38
18:12:32:121,-1.09,-0.29,-0.30
18:12:32:125,-0.98,-0.37,-0.19
18:12:32:128,-0.84,-0.36,-0.08
18:12:32:130,-0.71,-0.35,0.01
18:12:32:134,-0.60,-0.35,0.04
18:12:32:136,-0.52,-0.35,0.04
18:12:32:139,-0.47,-0.39,0.04
18:12:32:143,-0.45,-0.39,0.06
18:12:32:145,-0.43,-0.41,0.08
18:12:32:148,-0.39,-0.46,0.13
18:12:32:150,-0.34,-0.50,0.16
18:12:32:154,0.20,-0.39,0.25
18:12:32:156,0.30,-0.44,0.27
18:12:32:159,0.37,-0.51,0.26
18:12:32:163,0.39,-0.54,0.24
18:12:32:165,0.41,-0.55,0.23
18:12:32:177,0.41,-0.53,0.20
18:12:32:179,0.42,-0.50,0.18
18:12:32:183,0.42,-0.44,0.19
18:12:32:197,0.41,-0.40,0.19
18:12:32:201,0.42,-0.36,0.19
18:12:32:204,0.42,-0.31,0.18
18:12:32:216,0.43,-0.30,0.17
18:12:32:219,0.44,-0.29,0.16
18:12:32:222,0.46,-0.27,0.14
18:12:32:236,0.48,-0.27,0.14
18:12:32:240,0.51,-0.25,0.13
18:12:32:242,0.53,-0.24,0.12
18:12:32:253,0.56,-0.22,0.08
18:12:32:265,0.58,-0.22,0.04
18:12:32:270,0.60,-0.22,0.00
18:12:32:272,0.63,-0.22,-0.02
18:12:32:282,0.63,-0.22,-0.03
18:12:32:290,0.63,-0.19,-0.05
18:12:32:302,0.64,-0.18,-0.06
18:12:32:312,0.66,-0.18,-0.06
18:12:32:333,0.66,-0.21,-0.04
18:12:32:337,0.66,-0.24,-0.02
18:12:32:340,0.65,-0.27,0.00
18:12:32:353,0.64,-0.31,0.02
18:12:32:357,0.62,-0.33,0.02
18:12:32:359,0.61,-0.35,0.02
18:12:32:372,0.57,-0.34,0.04
18:12:32:376,0.54,-0.32,0.05
18:12:32:378,0.53,-0.30,0.04
18:12:32:388,0.50,-0.29,0.03
18:12:32:401,0.49,-0.29,0.01
18:12:32:405,0.47,-0.28,0.00
18:12:32:408,0.46,-0.28,0.02
18:12:32:421,0.45,-0.29,0.03
18:12:32:425,0.43,-0.30,0.03
18:12:32:427,0.41,-0.30,0.04
18:12:32:440,0.37,-0.27,0.04
18:12:32:442,0.34,-0.23,0.05
18:12:32:446,0.32,-0.19,0.06
18:12:32:460,0.30,-0.17,0.06
18:12:32:464,0.29,-0.16,0.06
18:12:32:466,0.27,-0.14,0.05
18:12:32:479,0.24,-0.12,0.04
18:12:32:481,0.21,-0.11,0.03
18:12:32:485,0.18,-0.09,0.02
18:12:32:499,0.16,-0.08,0.02
18:12:32:504,0.15,-0.07,0.02
18:12:32:506,0.13,-0.07,0.00
18:12:32:517,0.10,-0.05,-0.01
18:12:32:525,0.06,-0.05,-0.04
18:12:32:532,0.02,-0.06,-0.08
18:12:32:542,-0.00,-0.05,-0.08
18:12:32:557,-0.00,-0.03,-0.08
18:12:32:561,-0.01,0.00,-0.08
18:12:32:564,-0.00,0.04,-0.07
18:12:32:577,-0.01,0.06,-0.08
18:12:32:581,-0.02,0.07,-0.09
18:12:32:584,-0.03,0.08,-0.09
18:12:32:592,-0.05,0.08,-0.09
18:12:32:606,-0.07,0.11,-0.07
18:12:32:610,-0.09,0.13,-0.04
18:12:32:612,-0.12,0.16,-0.05
18:12:32:626,-0.16,0.19,-0.06
18:12:32:629,-0.18,0.19,-0.08
18:12:32:632,-0.22,0.19,-0.11
18:12:32:644,-0.24,0.18,-0.12
18:12:32:646,-0.26,0.18,-0.13
18:12:32:650,-0.30,0.20,-0.14
18:12:32:660,-0.32,0.22,-0.14
18:12:32:669,-0.33,0.23,-0.13
18:12:32:684,-0.34,0.24,-0.12
18:12:32:687,-0.34,0.24,-0.11
18:12:32:690,-0.30,0.24,-0.10
18:12:32:703,-0.22,0.23,-0.09
18:12:32:707,-0.14,0.22,-0.09
18:12:32:710,-0.01,0.22,-0.10
18:12:32:719,0.10,0.22,-0.11
18:12:32:732,0.18,0.21,-0.11
18:12:32:736,0.27,0.20,-0.10
18:12:32:739,0.31,0.18,-0.08
18:12:32:750,0.33,0.15,-0.06
18:12:32:760,0.34,0.15,-0.04
18:12:32:770,0.39,0.16,-0.02
18:12:32:952,0.44,0.16,-0.02
18:12:32:955,0.67,0.19,0.02
